ts,mode,error_code,warning_code,G1_rpm,G1_current_a,G1_temp_c,G1_hopper_pct,G1_present,G2_rpm,G2_current_a,G2_temp_c,G2_hopper_pct,G2_present,brewL_pressure_bar,brewL_temp_c,brewL_flow_ml_s,brewL_timer_s,brewL_init_ok,brewR_pressure_bar,brewR_temp_c,brewR_flow_ml_s,brewR_timer_s,brewR_init_ok,pump_on,hyd_flow_left_ml_s,hyd_flow_right_ml_s,boiler_temp_left_c,boiler_temp_right_c,boiler_pressure_bar,milk_connected,milk_temp_c,milk_level_pct,milk_pump_on,foam_mode,steam_temp_c,steam_pressure_bar,hotwater_temp_c,hotwater_volume_ml,clean_level_pct,clean_light_barrier_ok,prod_id,prod_ml_target,prod_side,prod_stage,prod_actual_ml
2025-01-01T06:23:24.500000,BREWING_RIGHT,,,0.0,0.1,64.99192663106723,99.12094007417505,1,1531.2519415536945,1.8671848791403474,60.410316721338155,93.49157493203298,1,9.0,92.0,0.0,0.0,1,9.130625206345222,91.6603051116821,2.2499503194173562,6.5,1,1,0.0,2.2499503194173562,90.0,90.0,1.2470967069785162,1,58.81363442583992,69.2358880354973,1,AUTO,100.16393590604875,1.2051239076014162,96.0,0.0,100.0,1,latte,250,RIGHT,EXTRACT,14.256678638277487
2025-01-01T06:23:25,BREWING_RIGHT,,,0.0,0.1,65.0,99.12094007417505,1,1531.2519415536945,1.8671848791403474,60.450446500900824,93.49157493203298,1,9.0,92.0,0.0,0.0,1,9.174378529559736,92.80085972376868,2.063990655197486,7.0,1,1,0.0,2.063990655197486,90.0,90.0,1.2544612504184036,1,57.42309044715512,69.2131927513772,1,AUTO,100.63882161982082,1.2718902293384389,96.0,0.0,100.0,1,latte,250,RIGHT,EXTRACT,15.28867396587623
2025-01-01T06:23:25.500000,BREWING_RIGHT,,,0.0,0.1,65.0,99.12094007417505,1,1531.2519415536945,1.8671848791403474,60.48412163125247,93.49157493203298,1,9.0,92.0,0.0,0.0,1,8.584012739353179,91.26570433682981,2.2176766489211954,7.5,1,1,0.0,2.2176766489211954,90.0,90.0,1.4448812305740226,1,59.78547197165418,69.18336688968868,1,AUTO,99.61076320976441,1.122082636460072,96.0,0.0,100.0,1,latte,250,RIGHT,EXTRACT,16.397512290336827
2025-01-01T06:23:26,BREWING_RIGHT,,,0.0,0.1,64.9846561631395,99.12094007417505,1,1531.2519415536945,1.8671848791403474,60.477590224791605,93.49157493203298,1,9.0,92.0,0.0,0.0,1,8.16701120931893,93.6241220754893,2.098552620463396,8.0,1,1,0.0,2.098552620463396,90.0,90.0,1.1736171769599366,1,51.30960924125616,69.15713051327005,1,AUTO,100.96356586181707,1.2160853592025114,96.0,0.0,100.0,1,latte,250,RIGHT,EXTRACT,17.446788600568524
2025-01-01T06:23:26.500000,BREWING_RIGHT,,,0.0,0.1,65.0,99.12094007417505,1,1531.2519415536945,1.8671848791403474,60.44010120181167,93.49157493203298,1,9.0,92.0,0.0,0.0,1,8.764193147001397,91.0814225354695,2.055190576122745,8.5,1,1,0.0,2.055190576122745,90.0,90.0,1.2172891684787692,1,57.86936298376336,69.11152506847932,1,AUTO,99.97563137966944,1.1747545845972382,96.0,0.0,100.0,1,latte,250,RIGHT,EXTRACT,18.474383888629898
2025-01-01T06:23:27,BREWING_RIGHT,,,0.0,0.1,65.0,99.12094007417505,1,1531.2519415536945,1.8671848791403474,60.48405634895014,93.49157493203298,1,9.0,92.0,0.0,0.0,1,9.141927247271358,92.70843464973794,2.3419822791575173,9.0,1,1,0.0,2.3419822791575173,90.0,90.0,1.106800887471646,1,59.03525855804525,69.07536913000634,1,AUTO,100.64087085420732,1.301124013640573,96.0,0.0,100.0,1,latte,250,RIGHT,EXTRACT,19.645375028208658
2025-01-01T06:23:27.500000,BREWING_RIGHT,,,0.0,0.1,65.0,99.12094007417505,1,1531.2519415536945,1.8671848791403474,60.48847460928742,93.49157493203298,1,9.0,92.0,0.0,0.0,1,9.592396961646998,92.45316748614397,2.2626512650977944,9.5,1,1,0.0,2.2626512650977944,90.0,90.0,1.1993396089516635,1,57.34282423592617,69.03906199830854,1,AUTO,101.14232219385916,1.2237036292402934,96.0,0.0,100.0,1,latte,250,RIGHT,EXTRACT,20.776700660757555
2025-01-01T06:23:28,BREWING_RIGHT,,,0.0,0.1,64.9785828694766,99.12094007417505,1,1531.2519415536945,1.8671848791403474,60.501496632134355,93.49157493203298,1,9.0,92.0,0.0,0.0,1,9.155309701970573,95.57582542008457,2.2142107713749364,10.0,1,1,0.0,2.2142107713749364,90.0,90.0,1.1154961488283723,1,54.60482743420102,69.00402422943809,1,AUTO,100.17186291032915,1.1627741985327138,96.0,0.0,100.0,1,latte,250,RIGHT,EXTRACT,21.883806046445024
2025-01-01T06:23:28.500000,BREWING_RIGHT,,,0.0,0.1,65.0,99.12094007417505,1,1531.2519415536945,1.8671848791403474,60.54792703254931,93.49157493203298,1,9.0,92.0,0.0,0.0,1,9.056961946651253,91.39747061020437,2.1190409802772345,10.5,1,1,0.0,2.1190409802772345,90.0,90.0,1.3114234346742604,1,58.930527481548516,68.95405521695716,1,AUTO,100.7601428880547,1.2226262528094962,96.0,0.0,100.0,1,latte,250,RIGHT,EXTRACT,22.94332653658364
2025-01-01T06:23:29,BREWING_RIGHT,,,0.0,0.1,65.0,99.12094007417505,1,1531.2519415536945,1.8671848791403474,60.58882976843074,93.49157493203298,1,9.0,92.0,0.0,0.0,1,8.691098771646722,91.53058620363713,2.176203846093535,11.0,1,1,0.0,2.176203846093535,90.0,90.0,1.273167232662091,1,56.42894340196932,68.89875987945757,1,AUTO,99.18776420072989,1.3145399587392863,96.0,0.0,100.0,1,latte,250,RIGHT,EXTRACT,24.03142845963041
2025-01-01T06:23:29.500000,BREWING_RIGHT,,,0.0,0.1,65.0,99.12094007417505,1,1531.2519415536945,1.8671848791403474,60.60306662801185,93.49157493203298,1,9.0,92.0,0.0,0.0,1,8.559993343170134,91.47293868221382,2.1359529442739857,11.5,1,1,0.0,2.1359529442739857,90.0,90.0,1.1612283133508432,1,65.45129797776252,68.86329760553589,1,AUTO,99.89596573159798,1.1374819147358997,96.0,0.0,100.0,1,latte,250,RIGHT,EXTRACT,25.099404931767403
2025-01-01T06:23:30,BREWING_RIGHT,,,0.0,0.1,65.0,99.12094007417505,1,1531.2519415536945,1.8671848791403474,60.6246548120589,93.49157493203298,1,9.0,92.0,0.0,0.0,1,9.430237963279332,92.37714717857445,2.2214819624809197,12.0,1,1,0.0,2.2214819624809197,90.0,90.0,1.165565409506629,1,54.66650410330004,68.82919830821163,1,AUTO,100.93131617009362,1.1880893763183293,96.0,0.0,100.0,1,latte,250,RIGHT,EXTRACT,26.210145913007864
2025-01-01T06:23:30.500000,BREWING_RIGHT,,,0.0,0.1,65.0,99.12094007417505,1,1531.2519415536945,1.8671848791403474,60.58505899779957,93.49157493203298,1,9.0,92.0,0.0,0.0,1,9.711057927527772,93.05144719000599,2.1867767696694416,12.5,1,1,0.0,2.1867767696694416,90.0,90.0,1.3958131615301776,1,59.72224384631961,68.78835466693907,1,AUTO,100.58286603051626,1.0726393234305078,96.0,0.0,100.0,1,latte,250,RIGHT,EXTRACT,27.303534297842585
2025-01-01T06:23:31,BREWING_RIGHT,,,0.0,0.1,65.0,99.12094007417505,1,1531.2519415536945,1.8671848791403474,60.63603584941039,93.49157493203298,1,9.0,92.0,0.0,0.0,1,8.314502570348305,91.4397735075201,2.2678008052873673,13.0,1,1,0.0,2.2678008052873673,90.0,90.0,1.1229880892768247,1,56.90864641117039,68.75081875312641,1,AUTO,99.50023296148831,1.2436112703608433,96.0,0.0,100.0,1,latte,250,RIGHT,EXTRACT,28.437434700486268
2025-01-01T06:23:31.500000,BREWING_RIGHT,,,0.0,0.1,65.0,99.12094007417505,1,1531.2519415536945,1.8671848791403474,60.68972826139061,93.49157493203298,1,9.0,92.0,0.0,0.0,1,8.924200169443148,92.38860711959293,2.055152554058905,13.5,1,1,0.0,2.055152554058905,90.0,90.0,1.068827956708931,1,55.01041475014432,68.71570175358067,1,AUTO,99.94465448635884,1.1634149674754637,96.0,0.0,100.0,1,latte,250,RIGHT,EXTRACT,29.46501097751572
2025-01-01T06:23:32,BREWING_RIGHT,,,0.0,0.1,64.9946430968369,99.12094007417505,1,1531.2519415536945,1.8671848791403474,60.71425429024596,93.49157493203298,1,9.0,92.0,0.0,0.0,1,9.022191967506153,92.29148304885351,2.223351308153258,14.0,1,1,0.0,2.223351308153258,90.0,90.0,1.0930895708834036,1,50.41526469905886,68.69402608759295,1,AUTO,100.13011451853559,1.2508944390947228,96.0,0.0,100.0,1,latte,250,RIGHT,EXTRACT,30.57668663159235
2025-01-01T06:23:32.500000,BREWING_RIGHT,,,0.0,0.1,65.0,99.12094007417505,1,1531.2519415536945,1.8671848791403474,60.71639155868867,93.49157493203298,1,9.0,92.0,0.0,0.0,1,8.479705971845066,93.73640554110207,2.2386372623815656,14.5,1,1,0.0,2.2386372623815656,90.0,90.0,1.0741802709973074,1,61.815754910267096,68.63738323719076,1,AUTO,100.09720479244038,1.2842648223713495,96.0,0.0,100.0,1,latte,250,RIGHT,EXTRACT,31.69600526278313
2025-01-01T06:23:33,BREWING_RIGHT,,W-004,0.0,0.1,65.0,99.12094007417505,1,1531.2519415536945,1.8671848791403474,60.735050295985886,93.49157493203298,1,9.0,92.0,0.0,0.0,1,9.300511082057044,92.35392168213217,2.519515639948144,15.0,1,1,0.0,2.519515639948144,90.0,90.0,1.2182134871011177,1,56.98053649507511,68.59764394787297,1,AUTO,99.37972114405665,1.0704248107586698,96.0,0.0,100.0,1,latte,250,RIGHT,EXTRACT,32.9557630827572
2025-01-01T06:23:33.500000,BREWING_RIGHT,,W-004,0.0,0.1,65.0,99.12094007417505,1,1531.2519415536945,1.8671848791403474,60.754550371986944,93.49157493203298,1,9.0,92.0,0.0,0.0,1,9.098915250251096,91.22491019208525,2.2769571801115376,15.5,1,1,0.0,2.2769571801115376,90.0,90.0,1.1578223135612369,1,61.07804237712189,68.54207713574475,1,AUTO,99.75433308050334,1.2188692052599657,96.0,0.0,100.0,1,latte,250,RIGHT,EXTRACT,34.09424167281297
2025-01-01T06:23:34,BREWING_RIGHT,,W-004,0.0,0.1,65.0,99.12094007417505,1,1531.2519415536945,1.8671848791403474,60.77602929474346,93.49157493203298,1,9.0,92.0,0.0,0.0,1,8.543007240752631,92.5862241661688,2.3727272718899504,16.0,1,1,0.0,2.3727272718899504,90.0,90.0,1.2153763829544706,1,58.516476008819325,68.490945291255,1,AUTO,100.336160483334,1.2572691703656917,96.0,0.0,100.0,1,latte,250,RIGHT,EXTRACT,35.28060530875795
2025-01-01T06:23:34.500000,BREWING_RIGHT,,W-004,0.0,0.1,65.0,99.12094007417505,1,1531.2519415536945,1.8671848791403474,60.798478636014,93.49157493203298,1,9.0,92.0,0.0,0.0,1,9.11967338432552,91.69905487134724,2.124345219942909,16.5,1,1,0.0,2.124345219942909,90.0,90.0,1.1677938603521667,1,57.60195466084031,68.44727757746377,1,AUTO,100.27618082402167,1.19859861096834,96.0,0.0,100.0,1,latte,250,RIGHT,EXTRACT,36.3427779187294
2025-01-01T06:23:35,BREWING_RIGHT,,W-004,0.0,0.1,64.98413590850004,99.12094007417505,1,1531.2519415536945,1.8671848791403474,60.837216835360834,93.49157493203298,1,9.0,92.0,0.0,0.0,1,9.012547366439883,92.07624554618818,1.9593818481294514,17.0,1,1,0.0,1.9593818481294514,90.0,90.0,1.1406270806314258,1,58.72778781146038,68.42333368811485,1,AUTO,99.80847541042608,1.2136995238147996,96.0,0.0,100.0,1,latte,250,RIGHT,EXTRACT,37.32246884279413
2025-01-01T06:23:35.500000,BREWING_RIGHT,,W-004,0.0,0.1,64.98604230585325,99.12094007417505,1,1531.2519415536945,1.8671848791403474,60.86213537978768,93.49157493203298,1,9.0,92.0,0.0,0.0,1,8.997575269690563,91.46085758247703,2.1577809880167558,17.5,1,1,0.0,2.1577809880167558,90.0,90.0,1.2473731660768657,1,55.095749232538516,68.4006808642569,1,AUTO,100.28732215533145,1.1530549827517533,96.0,0.0,100.0,1,latte,250,RIGHT,EXTRACT,38.40135933680251
2025-01-01T06:23:36,BREWING_RIGHT,,W-004,0.0,0.1,65.0,99.12094007417505,1,1531.2519415536945,1.8671848791403474,60.87312209552285,93.49157493203298,1,9.0,92.0,0.0,0.0,1,9.97043424554122,91.3666737488655,2.0194171548440525,18.0,1,1,0.0,2.0194171548440525,90.0,90.0,1.3939463549570124,1,59.87025147580348,68.37125357146692,1,AUTO,99.95301852872542,1.133391422420892,96.0,0.0,100.0,1,latte,250,RIGHT,EXTRACT,39.41106791422453
2025-01-01T06:23:36.500000,BREWING_RIGHT,,W-004,0.0,0.1,65.0,99.12094007417505,1,1531.2519415536945,1.8671848791403474,60.89673328939152,93.49157493203298,1,9.0,92.0,0.0,0.0,1,9.226508283223476,91.38268901808591,2.3322544640436615,18.5,1,1,0.0,2.3322544640436615,90.0,90.0,1.0678766262336308,1,54.873475578704664,68.34488589145434,1,AUTO,100.15048917543292,1.1341641099310114,96.0,0.0,100.0,1,latte,250,RIGHT,EXTRACT,40.57719514624636
2025-01-01T06:23:37,BREWING_RIGHT,,W-004,0.0,0.1,65.0,99.12094007417505,1,1531.2519415536945,1.8671848791403474,60.93813223469014,93.49157493203298,1,9.0,92.0,0.0,0.0,1,9.385045429884652,92.05044684439667,1.9804745345043393,19.0,1,1,0.0,1.9804745345043393,90.0,90.0,1.1614066873484434,1,60.72170398017286,68.28608348293984,1,AUTO,100.51264365575537,1.2638052498148762,96.0,0.0,100.0,1,latte,250,RIGHT,EXTRACT,41.56743241349853
2025-01-01T06:23:37.500000,BREWING_RIGHT,,W-004,0.0,0.1,65.0,99.12094007417505,1,1531.2519415536945,1.8671848791403474,60.938498862683595,93.49157493203298,1,9.0,92.0,0.0,0.0,1,9.245818895060347,93.33091935857206,2.155719812034596,19.5,1,1,0.0,2.155719812034596,90.0,90.0,1.1486511636225947,1,57.685683964955395,68.2330131878742,1,AUTO,100.44063354798013,1.195326215158411,96.0,0.0,100.0,1,latte,250,RIGHT,EXTRACT,42.645292319515825
2025-01-01T06:23:38,BREWING_RIGHT,,W-004,0.0,0.1,65.0,99.12094007417505,1,1531.2519415536945,1.8671848791403474,60.93937146694727,93.49157493203298,1,9.0,92.0,0.0,0.0,1,9.451437626991432,88.69057564454316,1.923765157527316,20.0,1,1,0.0,1.923765157527316,90.0,90.0,1.2527330079480672,1,52.047615799727176,68.18015599663266,1,AUTO,100.10347546321228,0.9974855963377596,96.0,0.0,100.0,1,latte,250,RIGHT,EXTRACT,43.60717489827948
2025-01-01T06:23:38.500000,BREWING_RIGHT,,W-004,0.0,0.1,65.0,99.12094007417505,1,1531.2519415536945,1.8671848791403474,60.90314980186533,93.49157493203298,1,9.0,92.0,0.0,0.0,1,9.09989019482144,91.94522857599945,2.3060463196705903,20.5,1,1,0.0,2.3060463196705903,90.0,90.0,1.2493254176193032,1,58.06252444641331,68.14877820244482,1,AUTO,101.53743256416577,1.2960640655542761,96.0,0.0,100.0,1,latte,250,RIGHT,EXTRACT,44.760198058114774
2025-01-01T06:23:39,BREWING_RIGHT,,W-004,0.0,0.1,65.0,99.12094007417505,1,1531.2519415536945,1.8671848791403474,60.870330708565206,93.49157493203298,1,9.0,92.0,0.0,0.0,1,8.861945107809364,91.71675897181275,2.007258300706776,21.0,1,1,0.0,2.007258300706776,90.0,90.0,0.9840731064680232,1,61.23654869952689,68.09469194512458,1,AUTO,99.80043313892017,1.1621999285532076,96.0,0.0,100.0,1,latte,250,RIGHT,EXTRACT,45.763827208468165
2025-01-01T06:23:39.500000,BREWING_RIGHT,,W-004,0.0,0.1,65.0,99.12094007417505,1,1531.2519415536945,1.8671848791403474,60.88502370585048,93.49157493203298,1,9.0,92.0,0.0,0.0,1,8.758050240396326,91.09877193033137,2.211954110107407,21.5,1,1,0.0,2.211954110107407,90.0,90.0,1.245467274094258,1,59.85897007528944,68.06528694169783,1,AUTO,99.59978299244237,1.1904918014383383,96.0,0.0,100.0,1,latte,250,RIGHT,EXTRACT,46.86980426352187
2025-01-01T06:23:40,BREWING_RIGHT,,W-004,0.0,0.1,65.0,99.12094007417505,1,1531.2519415536945,1.8671848791403474,60.828040124272505,93.49157493203298,1,9.0,92.0,0.0,0.0,1,8.12928811961126,92.47293431644503,2.275174310510268,22.0,1,1,0.0,2.275174310510268,90.0,90.0,1.2062150906085727,1,58.927414562004394,68.04097996192293,1,AUTO,99.69210271582972,1.3431550968861898,96.0,0.0,100.0,1,latte,250,RIGHT,EXTRACT,48.007391418777004
2025-01-01T06:23:40.500000,BREWING_RIGHT,,W-004,0.0,0.1,65.0,99.12094007417505,1,1531.2519415536945,1.8671848791403474,60.86078771234432,93.49157493203298,1,9.0,92.0,0.0,0.0,1,8.877084064530113,92.02028743470814,2.201935194335246,22.5,1,1,0.0,2.201935194335246,90.0,90.0,1.2658820244689464,1,59.064318605884026,67.99520752099224,1,AUTO,101.17365556193295,1.2805000639546171,96.0,0.0,100.0,1,latte,250,RIGHT,EXTRACT,49.10835901594463
2025-01-01T06:23:41,BREWING_RIGHT,,W-004,0.0,0.1,65.0,99.12094007417505,1,1531.2519415536945,1.8671848791403474,60.865464396587186,93.49157493203298,1,9.0,92.0,0.0,0.0,1,8.737291856659313,94.01142740900242,2.551045032378547,23.0,1,1,0.0,2.551045032378547,90.0,90.0,1.2353566146740462,1,55.627979080232215,67.97256530697743,1,AUTO,100.06157499423199,1.2728368881961472,96.0,0.0,100.0,1,latte,250,RIGHT,EXTRACT,50.383881532133906
2025-01-01T06:23:41.500000,BREWING_RIGHT,,W-004,0.0,0.1,65.0,99.12094007417505,1,1531.2519415536945,1.8671848791403474,60.873384350250085,93.49157493203298,1,9.0,92.0,0.0,0.0,1,9.66775338381906,90.33848405032718,2.093459365253214,23.5,1,1,0.0,2.093459365253214,90.0,90.0,1.3001326134799591,1,63.81907432818515,67.94724917681144,1,AUTO,99.64508021604628,1.1891363487794389,96.0,0.0,100.0,1,latte,250,RIGHT,EXTRACT,51.43061121476051
2025-01-01T06:23:42,IDLE,,W-004,0.0,0.1,65.0,99.12094007417505,1,1531.2519415536945,1.8671848791403474,60.88789162671175,93.49157493203298,1,9.0,92.0,0.0,0.0,1,9.502090498653832,94.3623849204615,2.192725620767676,0.0,1,0,0.0,2.192725620767676,90.0,90.0,1.1154371512010595,1,58.598139761962024,67.88907759391873,0,AUTO,99.27891452629225,1.1056846878314097,96.0,0.0,100.0,1,,0,,,0.0
2025-01-01T06:23:42.500000,IDLE,,W-004,0.0,0.1,65.0,99.12094007417505,1,1331.2519415536945,1.6671848791403474,60.916970032490134,93.49157493203298,1,9.0,92.0,0.0,0.0,1,9.502090498653832,94.3623849204615,1.6927256207676762,0.0,1,0,0.0,2.192725620767676,90.0,90.0,1.1154371512010595,1,58.598139761962024,67.88907759391873,0,AUTO,99.41680680642375,1.265328285628617,96.0,0.0,100.0,1,,0,,,0.0
2025-01-01T06:23:43,IDLE,,W-004,0.0,0.1,64.9846496162558,99.12094007417505,1,1131.2519415536945,1.4671848791403475,60.904089671054,93.49157493203298,1,9.0,92.0,0.0,0.0,1,9.502090498653832,94.3623849204615,1.1927256207676762,0.0,1,0,0.0,2.192725620767676,90.0,90.0,1.1154371512010595,1,58.598139761962024,67.88907759391873,0,AUTO,99.43787031925503,1.3323610624692026,96.0,0.0,100.0,1,,0,,,0.0
2025-01-01T06:23:43.500000,IDLE,,W-004,0.0,0.1,64.99706321428245,99.12094007417505,1,931.2519415536945,1.2671848791403475,60.850838461446926,93.49157493203298,1,9.0,92.0,0.0,0.0,1,9.502090498653832,94.3623849204615,0.6927256207676762,0.0,1,0,0.0,2.192725620767676,90.0,90.0,1.1154371512010595,1,58.598139761962024,67.88907759391873,0,AUTO,100.84704615322292,1.1754894908670113,96.0,0.0,100.0,1,,0,,,0.0
2025-01-01T06:23:44,IDLE,,W-004,0.0,0.1,64.9615809741061,99.12094007417505,1,731.2519415536945,1.0671848791403475,60.86133795680802,93.49157493203298,1,9.0,92.0,0.0,0.0,1,9.502090498653832,94.3623849204615,0.1927256207676762,0.0,1,0,0.0,2.192725620767676,90.0,90.0,1.1154371512010595,1,58.598139761962024,67.88907759391873,0,AUTO,100.36470272762344,1.2323239333226375,96.0,0.0,100.0,1,,0,,,0.0
2025-01-01T06:23:44.500000,IDLE,,W-004,0.0,0.1,65.0,99.12094007417505,1,531.2519415536945,0.8671848791403476,60.85575492093093,93.49157493203298,1,9.0,92.0,0.0,0.0,1,9.502090498653832,94.3623849204615,0.0,0.0,1,0,0.0,2.192725620767676,90.0,90.0,1.1154371512010595,1,58.598139761962024,67.88907759391873,0,AUTO,100.03270408418548,1.1440344577137262,96.0,0.0,100.0,1,,0,,,0.0
2025-01-01T06:23:45,IDLE,,W-004,0.0,0.1,64.97373421317438,99.12094007417505,1,331.25194155369445,0.6671848791403476,60.90232074210011,93.49157493203298,1,9.0,92.0,0.0,0.0,1,9.502090498653832,94.3623849204615,0.0,0.0,1,0,0.0,2.192725620767676,90.0,90.0,1.1154371512010595,1,58.598139761962024,67.88907759391873,0,AUTO,100.32428869840327,1.222694275975908,96.0,0.0,100.0,1,,0,,,0.0
2025-01-01T06:23:45.500000,IDLE,,W-004,0.0,0.1,65.0,99.12094007417505,1,131.25194155369445,0.4671848791403476,60.90175655651946,93.49157493203298,1,9.0,92.0,0.0,0.0,1,9.502090498653832,94.3623849204615,0.0,0.0,1,0,0.0,2.192725620767676,90.0,90.0,1.1154371512010595,1,58.598139761962024,67.88907759391873,0,AUTO,99.29601343887727,1.2030117897735488,96.0,0.0,100.0,1,,0,,,0.0
2025-01-01T06:23:46,IDLE,,W-004,0.0,0.1,65.0,99.12094007417505,1,0.0,0.2671848791403476,60.96999887058306,93.49157493203298,1,9.0,92.0,0.0,0.0,1,9.502090498653832,94.3623849204615,0.0,0.0,1,0,0.0,2.192725620767676,90.0,90.0,1.1154371512010595,1,58.598139761962024,67.88907759391873,0,AUTO,100.5568028947652,1.2023339541414477,96.0,0.0,100.0,1,,0,,,0.0
2025-01-01T06:23:46.500000,BREWING_RIGHT,,W-004,0.0,0.1,65.0,99.12094007417505,1,1516.1870357639962,2.0034781577976113,59.97995519547234,93.41819974979383,1,9.0,92.0,0.0,0.0,1,9.502090498653832,94.3623849204615,0.0,0.0,1,0,0.0,2.192725620767676,90.0,90.0,1.1154371512010595,1,58.598139761962024,67.88907759391873,0,AUTO,99.91314594172788,1.3308884088477055,96.0,0.0,100.0,1,cappuccino,180,RIGHT,GRIND,0.0
2025-01-01T06:23:47,BREWING_RIGHT,,W-004,0.0,0.1,64.99496871064736,99.12094007417505,1,1549.371553367001,1.723064244729041,60.018124586954684,93.35018298301944,1,9.0,92.0,0.0,0.0,1,9.502090498653832,94.3623849204615,0.0,0.0,1,0,0.0,2.192725620767676,90.0,90.0,1.1154371512010595,1,58.598139761962024,67.88907759391873,0,AUTO,100.72877547156719,1.2522406350647923,96.0,0.0,100.0,1,cappuccino,180,RIGHT,GRIND,0.0
2025-01-01T06:23:47.500000,BREWING_RIGHT,,W-004,0.0,0.1,65.0,99.12094007417505,1,1649.0486448447202,2.3577432207522713,60.0139267047745,93.32751216343091,1,9.0,92.0,0.0,0.0,1,9.502090498653832,94.3623849204615,0.0,0.0,1,0,0.0,2.192725620767676,90.0,90.0,1.1154371512010595,1,58.598139761962024,67.88907759391873,0,AUTO,99.21074702703945,1.3044621262630016,96.0,0.0,100.0,1,cappuccino,180,RIGHT,GRIND,0.0
2025-01-01T06:23:48,BREWING_RIGHT,,W-004,0.0,0.1,65.0,99.12094007417505,1,1560.5394886158988,1.9276837356218106,60.04539054278618,93.25481810095181,1,9.0,92.0,0.0,0.0,1,9.502090498653832,94.3623849204615,0.0,0.0,1,0,0.0,2.192725620767676,90.0,90.0,1.1154371512010595,1,58.598139761962024,67.88907759391873,0,AUTO,98.97582912412521,1.2194896017191859,96.0,0.0,100.0,1,cappuccino,180,RIGHT,GRIND,0.0
2025-01-01T06:23:48.500000,BREWING_RIGHT,,W-004,0.0,0.1,65.0,99.12094007417505,1,1489.9421084706983,2.3339002097416044,59.986463169838395,93.19936448104421,1,9.0,92.0,0.0,0.0,1,9.502090498653832,94.3623849204615,0.0,0.0,1,0,0.0,2.192725620767676,90.0,90.0,1.1154371512010595,1,58.598139761962024,67.88907759391873,0,AUTO,99.45112192616064,1.289126594890835,96.0,0.0,100.0,1,cappuccino,180,RIGHT,GRIND,0.0
2025-01-01T06:23:49,BREWING_RIGHT,,W-004,0.0,0.1,65.0,99.12094007417505,1,1464.5012510794534,1.5435701057257079,60.07369372310925,93.12510165523648,1,9.0,92.0,0.0,0.0,1,9.502090498653832,94.3623849204615,0.0,0.0,1,0,0.0,2.192725620767676,90.0,90.0,1.1154371512010595,1,58.598139761962024,67.88907759391873,0,AUTO,100.20732918779193,1.2128207429313331,96.0,0.0,100.0,1,cappuccino,180,RIGHT,GRIND,0.0
2025-01-01T06:23:49.500000,BREWING_RIGHT,,W-004,0.0,0.1,65.0,99.12094007417505,1,1477.8453665030545,2.4772506001780914,59.996177488801834,93.07814665928886,1,9.0,92.0,0.0,0.0,1,9.502090498653832,94.3623849204615,0.0,0.0,1,0,0.0,2.192725620767676,90.0,90.0,1.1154371512010595,1,58.598139761962024,67.88907759391873,0,AUTO,99.94856886180504,1.1217882530276155,96.0,0.0,100.0,1,cappuccino,180,RIGHT,GRIND,0.0
2025-01-01T06:23:50,BREWING_RIGHT,,W-004,0.0,0.1,65.0,99.12094007417505,1,1561.7326465007366,1.4574973837927296,60.03026358260329,93.0092811786128,1,9.0,92.0,0.0,0.0,1,9.502090498653832,94.3623849204615,0.0,0.0,1,0,0.0,2.192725620767676,90.0,90.0,1.1154371512010595,1,58.598139761962024,67.88907759391873,0,AUTO,99.49790191888903,1.2528206965365238,96.0,0.0,100.0,1,cappuccino,180,RIGHT,GRIND,0.0
2025-01-01T06:23:50.500000,BREWING_RIGHT,,W-004,0.0,0.1,65.0,99.12094007417505,1,1446.8376366968455,1.993284603050957,59.99974882965741,92.9508799993939,1,9.0,92.0,0.0,0.0,1,9.502090498653832,94.3623849204615,0.0,0.0,1,0,0.0,2.192725620767676,90.0,90.0,1.1154371512010595,1,58.598139761962024,67.88907759391873,0,AUTO,100.83824616159505,1.2069355657188428,96.0,0.0,100.0,1,cappuccino,180,RIGHT,GRIND,0.0
2025-01-01T06:23:51,BREWING_RIGHT,,W-004,0.0,0.1,65.0,99.12094007417505,1,1544.579724656349,2.458730302001974,60.02578039789548,92.89120268423967,1,9.0,92.0,0.0,0.0,1,9.502090498653832,94.3623849204615,0.0,0.0,1,0,0.0,2.192725620767676,90.0,90.0,1.1154371512010595,1,58.598139761962024,67.88907759391873,0,AUTO,100.55575458463736,1.2170877259651451,96.0,0.0,100.0,1,cappuccino,180,RIGHT,PREINFUSE,0.0
2025-01-01T06:23:51.500000,BREWING_RIGHT,,W-004,0.0,0.1,64.98372026596665,99.12094007417505,1,1544.579724656349,2.458730302001974,60.05486271167063,92.89120268423967,1,9.0,92.0,0.0,0.0,1,9.0,93.7623849204615,0.0,0.0,1,1,0.0,2.192725620767676,90.0,90.0,1.1154371512010595,1,58.598139761962024,67.88907759391873,0,AUTO,100.17945268861692,1.2466983489217456,96.0,0.0,100.0,1,cappuccino,180,RIGHT,PREINFUSE,0.0
